comp_name,dep_status,duration,end_date,etl_type,failed_steps,i_load_plan,name,nb_run,row_tag,running_steps,sess_no,start_date,status,succ_steps,total_steps
116403 - 1 - sds-fia-app hourly plan1,,00:15,2020-06-10 12:19:49.0,CDP-OCI,0,1464,sds-fia-app hourly plan1,1,823,0,116403,2020-06-10 12:04:40.0,Completed,1609,4044
116406 - 1 - apl-scm-app 102 Order Management hourly load plan,,00:43,2020-06-10 12:46:03.0,CDP-OCI,0,848,apl-scm-app 102 Order Management hourly load plan,1,824,0,116406,2020-06-10 12:03:01.0,Completed,37,37
116401 - 1 - sds-fia-app hourly auto load plan1,,00:01,2020-06-10 12:04:03.0,CDP-OCI,0,1462,sds-fia-app hourly auto load plan1,1,825,0,116401,2020-06-10 12:02:39.0,Completed,178,178
116399 - 1 - appl-monitor-app plan,,-1:58,2020-06-10 12:00:58.0,CDP-OCI,0,774,appl-monitor-app plan,1,826,0,116399,2020-06-10 12:02:32.0,Completed,5,5
116402 - 1 - sds-oalodi-app plan1,,00:00,2020-06-10 12:00:59.0,CDP-OCI,0,1302,sds-oalodi-app plan1,1,827,0,116402,2020-06-10 12:00:48.0,Completed,5,5
116400 - 1 - sds-oalprj-app stream replicate hourly,,00:00,2020-06-10 12:00:48.0,CDP-OCI,0,1345,sds-oalprj-app stream replicate hourly,1,828,0,116400,2020-06-10 12:00:41.0,Completed,5,5
116398 - 1 - sds-fia-app om custom load,,00:02,2020-06-10 12:02:30.0,CDP-OCI,0,460,sds-fia-app om custom load,1,829,0,116398,2020-06-10 12:00:27.0,Completed,15,15
116397 - 1 - sds-fia-app om custom load,,00:00,2020-06-10 11:54:45.0,CDP-OCI,0,460,sds-fia-app om custom load,1,830,0,116397,2020-06-10 11:54:33.0,Completed,15,15
116396 - 1 - apl-scm-core quality conditional load plan,,00:00,2020-06-10 11:51:24.0,CDP-OCI,0,1652,apl-scm-core quality conditional load plan,1,831,0,116396,2020-06-10 11:51:22.0,Completed,0,8
116395 - 1 - sds-fia-app om custom load,,00:00,2020-06-10 11:47:01.0,CDP-OCI,0,460,sds-fia-app om custom load,1,832,0,116395,2020-06-10 11:46:49.0,Completed,15,15
116394 - 1 - sds-fia-app om custom load,,00:02,2020-06-10 11:39:17.0,CDP-OCI,0,460,sds-fia-app om custom load,1,833,0,116394,2020-06-10 11:37:12.0,Completed,15,15
116393 - 1 - apl-scm-core quality conditional load plan,,00:00,2020-06-10 11:35:41.0,CDP-OCI,0,1652,apl-scm-core quality conditional load plan,1,834,0,116393,2020-06-10 11:35:39.0,Completed,0,8
116392 - 1 - apl-scm-scp OPTION LP,,00:00,2020-06-10 11:32:53.0,CDP-OCI,0,1059,apl-scm-scp OPTION LP,1,835,0,116392,2020-06-10 11:32:32.0,Completed,4,7
116391 - 1 - apl-scm-app 101 inventory hourly load plan,,00:23,2020-06-10 11:55:41.0,CDP-OCI,0,758,apl-scm-app 101 inventory hourly load plan,1,836,0,116391,2020-06-10 11:32:32.0,Completed,18,18
116390 - 1 - sds-fia-app om custom load,,00:02,2020-06-10 11:31:30.0,CDP-OCI,0,460,sds-fia-app om custom load,1,837,0,116390,2020-06-10 11:29:26.0,Completed,15,15
116389 - 1 - sds-fia-app om custom load,,00:00,2020-06-10 11:23:44.0,CDP-OCI,0,460,sds-fia-app om custom load,1,838,0,116389,2020-06-10 11:23:32.0,Completed,15,15
116388 - 1 - apl-scm-core quality conditional load plan,,00:00,2020-06-10 11:18:07.0,CDP-OCI,0,1652,apl-scm-core quality conditional load plan,1,839,0,116388,2020-06-10 11:18:05.0,Completed,0,8
116387 - 1 - apl-scm-scp MODEL LP,,00:00,2020-06-10 11:17:52.0,CDP-OCI,0,1055,apl-scm-scp MODEL LP,1,840,0,116387,2020-06-10 11:17:32.0,Completed,4,7
116386 - 1 - sds-fia-app om custom load,,00:00,2020-06-10 11:15:59.0,CDP-OCI,0,460,sds-fia-app om custom load,1,841,0,116386,2020-06-10 11:15:47.0,Completed,15,15
116385 - 1 - apl-scm-app 400 pricing hourly load plan,,00:03,2020-06-10 11:18:19.0,CDP-OCI,0,761,apl-scm-app 400 pricing hourly load plan,1,842,0,116385,2020-06-10 11:14:21.0,Completed,13,13
116384 - 1 - apl-scm-app 102 Order Management hourly load plan,,00:40,2020-06-10 11:50:09.0,CDP-OCI,0,848,apl-scm-app 102 Order Management hourly load plan,1,843,0,116384,2020-06-10 11:09:54.0,Completed,37,37
116383 - 1 - sds-fia-app om custom load,,00:00,2020-06-10 11:08:15.0,CDP-OCI,0,460,sds-fia-app om custom load,1,844,0,116383,2020-06-10 11:07:57.0,Completed,15,15
116382 - 1 - fdl-common-app hourly consume,,00:07,2020-06-10 11:12:54.0,CDP-OCI,0,812,fdl-common-app hourly consume,1,845,0,116382,2020-06-10 11:05:18.0,Completed,48,63
116381 - 1 - sds-fia-app hourly plan1,,00:12,2020-06-10 11:17:16.0,CDP-OCI,0,1464,sds-fia-app hourly plan1,1,846,0,116381,2020-06-10 11:05:16.0,Completed,1609,4044
116380 - 1 - apl-scm-app EO daily load plan,,00:04,2020-06-10 11:07:52.0,CDP-OCI,0,850,apl-scm-app EO daily load plan,1,847,0,116380,2020-06-10 11:03:00.0,Completed,6,6
116379 - 1 - sds-fia-app hourly auto load plan1,,-1:59,2020-06-10 11:02:56.0,CDP-OCI,0,1462,sds-fia-app hourly auto load plan1,1,848,0,116379,2020-06-10 11:02:59.0,Completed,178,178
116378 - 1 - sds-oalodi-app plan1,,00:00,2020-06-10 11:03:02.0,CDP-OCI,0,1302,sds-oalodi-app plan1,1,849,0,116378,2020-06-10 11:02:41.0,Completed,5,5
116377 - 1 - sds-fia-erp hourly load plan Fin01,,00:02,2020-06-10 11:05:02.0,CDP-OCI,0,463,sds-fia-erp hourly load plan Fin01,1,850,0,116377,2020-06-10 11:02:41.0,Completed,229,408
116376 - 1 - appl-monitor-app plan,,-1:58,2020-06-10 11:01:09.0,CDP-OCI,0,774,appl-monitor-app plan,1,851,0,116376,2020-06-10 11:02:32.0,Completed,5,5
116375 - 1 - sds-oalprj-app stream replicate hourly,,00:00,2020-06-10 11:02:54.0,CDP-OCI,0,1345,sds-oalprj-app stream replicate hourly,1,852,0,116375,2020-06-10 11:02:32.0,Completed,5,5
116374 - 1 - apl-scm-core quality conditional load plan,,00:00,2020-06-10 11:00:33.0,CDP-OCI,0,1652,apl-scm-core quality conditional load plan,1,853,0,116374,2020-06-10 11:00:31.0,Completed,0,8
116373 - 1 - sds-fia-app om custom load,,00:00,2020-06-10 11:00:25.0,CDP-OCI,0,460,sds-fia-app om custom load,1,854,0,116373,2020-06-10 11:00:12.0,Completed,15,15
116372 - 1 - sds-fia-app om custom load,,00:00,2020-06-10 10:52:39.0,CDP-OCI,0,460,sds-fia-app om custom load,1,855,0,116372,2020-06-10 10:52:28.0,Completed,15,15
116371 - 1 - apl-scm-core quality conditional load plan,,-1:58,2020-06-10 10:42:59.0,CDP-OCI,0,1652,apl-scm-core quality conditional load plan,1,856,0,116371,2020-06-10 10:44:47.0,Completed,0,8
116370 - 1 - sds-fia-app om custom load,,00:00,2020-06-10 10:44:55.0,CDP-OCI,0,460,sds-fia-app om custom load,1,857,0,116370,2020-06-10 10:44:43.0,Completed,15,15
116369 - 1 - sds-fia-app om custom load,,00:00,2020-06-10 10:37:10.0,CDP-OCI,0,460,sds-fia-app om custom load,1,858,0,116369,2020-06-10 10:36:59.0,Completed,15,15
116367 - 1 - apl-scm-scp OPTION LP,,00:00,2020-06-10 10:32:56.0,CDP-OCI,0,1059,apl-scm-scp OPTION LP,1,859,0,116367,2020-06-10 10:32:34.0,Completed,4,7
116368 - 1 - daily 1030 plan,,00:00,2020-06-10 10:32:36.0,CDP-OCI,0,457,daily 1030 plan,1,860,0,116368,2020-06-10 10:32:34.0,Completed,1,1
116366 - 1 - apl-scm-app 101 inventory hourly load plan,,00:23,2020-06-10 10:56:11.0,CDP-OCI,0,758,apl-scm-app 101 inventory hourly load plan,1,861,0,116366,2020-06-10 10:32:33.0,Completed,18,18
116365 - 1 - sds-fia-app om custom load,,00:00,2020-06-10 10:29:26.0,CDP-OCI,0,460,sds-fia-app om custom load,1,862,0,116365,2020-06-10 10:29:15.0,Completed,15,15
116364 - 1 - apl-scm-core quality conditional load plan,,00:00,2020-06-10 10:27:15.0,CDP-OCI,0,1652,apl-scm-core quality conditional load plan,1,863,0,116364,2020-06-10 10:27:13.0,Completed,0,8
116363 - 1 - sds-fia-app om custom load,,00:00,2020-06-10 10:21:43.0,CDP-OCI,0,460,sds-fia-app om custom load,1,864,0,116363,2020-06-10 10:21:32.0,Completed,15,15
116362 - 1 - apl-scm-scp MODEL LP,,00:00,2020-06-10 10:17:52.0,CDP-OCI,0,1055,apl-scm-scp MODEL LP,1,865,0,116362,2020-06-10 10:17:32.0,Completed,4,7
116361 - 1 - apl-scm-app 102 Order Management hourly load plan,,00:41,2020-06-10 10:57:22.0,CDP-OCI,0,848,apl-scm-app 102 Order Management hourly load plan,1,866,0,116361,2020-06-10 10:15:54.0,Completed,37,37
116360 - 1 - sds-fia-app om custom load,,00:02,2020-06-10 10:14:00.0,CDP-OCI,0,460,sds-fia-app om custom load,1,867,0,116360,2020-06-10 10:11:53.0,Completed,15,15
116359 - 1 - apl-scm-core quality conditional load plan,,00:00,2020-06-10 10:09:41.0,CDP-OCI,0,1652,apl-scm-core quality conditional load plan,1,868,0,116359,2020-06-10 10:09:38.0,Completed,0,8
116358 - 1 - sds-fia-app om custom load,,-1:58,2020-06-10 10:06:12.0,CDP-OCI,0,460,sds-fia-app om custom load,1,869,0,116358,2020-06-10 10:07:46.0,Completed,15,15
116356 - 1 - appl-monitor-app plan,,00:00,2020-06-10 10:05:12.0,CDP-OCI,0,774,appl-monitor-app plan,1,870,0,116356,2020-06-10 10:04:48.0,Completed,5,5
116355 - 1 - sds-oalprj-app stream replicate hourly,,00:00,2020-06-10 10:05:01.0,CDP-OCI,0,1345,sds-oalprj-app stream replicate hourly,1,871,0,116355,2020-06-10 10:04:48.0,Completed,5,5
116354 - 1 - fdl-common-app hourly consume,,00:08,2020-06-10 10:13:28.0,CDP-OCI,0,812,fdl-common-app hourly consume,1,872,0,116354,2020-06-10 10:04:47.0,Completed,48,63
116353 - 1 - sds-fia-erp hourly load plan Fin01,,00:00,2020-06-10 10:05:32.0,CDP-OCI,0,463,sds-fia-erp hourly load plan Fin01,1,873,0,116353,2020-06-10 10:04:44.0,Completed,229,408
116352 - 1 - sds-fia-app hourly plan1,,00:12,2020-06-10 10:17:20.0,CDP-OCI,0,1464,sds-fia-app hourly plan1,1,874,0,116352,2020-06-10 10:04:36.0,Completed,1609,4044
116357 - 1 - sds-oalodi-app plan1,,00:02,2020-06-10 10:05:13.0,CDP-OCI,0,1302,sds-oalodi-app plan1,1,875,0,116357,2020-06-10 10:03:08.0,Completed,5,5
116351 - 1 - sds-fia-app hourly auto load plan1,,00:01,2020-06-10 10:04:25.0,CDP-OCI,0,1462,sds-fia-app hourly auto load plan1,1,876,0,116351,2020-06-10 10:02:38.0,Completed,178,178
116350 - 1 - sds-fia-app om custom load,,00:00,2020-06-10 10:00:14.0,CDP-OCI,0,460,sds-fia-app om custom load,1,877,0,116350,2020-06-10 10:00:01.0,Completed,15,15
116349 - 1 - apl-scm-core quality conditional load plan,,00:00,2020-06-10 09:53:58.0,CDP-OCI,0,1652,apl-scm-core quality conditional load plan,1,878,0,116349,2020-06-10 09:53:56.0,Completed,0,8
116348 - 1 - sds-fia-app om custom load,,00:00,2020-06-10 09:52:29.0,CDP-OCI,0,460,sds-fia-app om custom load,1,879,0,116348,2020-06-10 09:52:17.0,Completed,15,15
116347 - 1 - apl-scm-app 201 MAKE hourly load plan,,00:57,2020-06-10 10:48:20.0,CDP-OCI,0,849,apl-scm-app 201 MAKE hourly load plan,1,880,0,116347,2020-06-10 09:50:53.0,Completed,13,13
116346 - 1 - apl-crm-app general daily plan,,03:14,2020-06-10 13:00:53.0,CDP-OCI,0,1205,apl-crm-app general daily plan,1,881,0,116346,2020-06-10 09:45:58.0,Completed,16,16
116345 - 1 - sds-fia-app om custom load,,00:00,2020-06-10 09:44:45.0,CDP-OCI,0,460,sds-fia-app om custom load,1,882,0,116345,2020-06-10 09:44:32.0,Completed,15,15
116344 - 1 - sds-fia-app om custom load,,00:00,2020-06-10 09:36:59.0,CDP-OCI,0,460,sds-fia-app om custom load,1,883,0,116344,2020-06-10 09:36:46.0,Completed,15,15
116343 - 1 - apl-scm-core quality conditional load plan,,00:00,2020-06-10 09:36:24.0,CDP-OCI,0,1652,apl-scm-core quality conditional load plan,1,884,0,116343,2020-06-10 09:36:22.0,Completed,0,8
116342 - 1 - apl-scm-scp OPTION LP,,00:00,2020-06-10 09:32:55.0,CDP-OCI,0,1059,apl-scm-scp OPTION LP,1,885,0,116342,2020-06-10 09:32:33.0,Completed,4,7
116341 - 1 - apl-scm-app 101 inventory hourly load plan,,00:25,2020-06-10 09:57:53.0,CDP-OCI,0,758,apl-scm-app 101 inventory hourly load plan,1,886,0,116341,2020-06-10 09:32:32.0,Completed,18,18
116340 - 1 - sds-fia-app om custom load,,00:00,2020-06-10 09:29:14.0,CDP-OCI,0,460,sds-fia-app om custom load,1,887,0,116340,2020-06-10 09:29:02.0,Completed,15,15
116339 - 1 - sds-fia-app om custom load,,00:00,2020-06-10 09:21:30.0,CDP-OCI,0,460,sds-fia-app om custom load,1,888,0,116339,2020-06-10 09:21:18.0,Completed,15,15
116338 - 1 - apl-scm-app 509 SCP PvA Three Hourly load plan,,00:58,2020-06-10 10:18:42.0,CDP-OCI,0,1074,apl-scm-app 509 SCP PvA Three Hourly load plan,1,889,0,116338,2020-06-10 09:19:53.0,Completed,2,2
116337 - 1 - apl-scm-core quality conditional load plan,,00:00,2020-06-10 09:18:50.0,CDP-OCI,0,1652,apl-scm-core quality conditional load plan,1,890,0,116337,2020-06-10 09:18:48.0,Completed,0,8
116336 - 1 - apl-scm-scp MODEL LP,,00:00,2020-06-10 09:17:53.0,CDP-OCI,0,1055,apl-scm-scp MODEL LP,1,891,0,116336,2020-06-10 09:17:32.0,Completed,4,7
116335 - 1 - apl-scm-app 102 Order Management hourly load plan,,00:46,2020-06-10 10:03:22.0,CDP-OCI,0,848,apl-scm-app 102 Order Management hourly load plan,1,892,0,116335,2020-06-10 09:16:46.0,Completed,37,37
116334 - 1 - sds-fia-app om custom load,,00:02,2020-06-10 09:13:46.0,CDP-OCI,0,460,sds-fia-app om custom load,1,893,0,116334,2020-06-10 09:11:38.0,Completed,15,15
116333 - 1 - sds-fia-app om custom load,,-1:58,2020-06-10 09:05:57.0,CDP-OCI,0,460,sds-fia-app om custom load,1,894,0,116333,2020-06-10 09:07:31.0,Completed,15,15
116332 - 1 - apl-scm-app 400 pricing hourly load plan,,00:06,2020-06-10 09:11:49.0,CDP-OCI,0,761,apl-scm-app 400 pricing hourly load plan,1,895,0,116332,2020-06-10 09:05:01.0,Completed,13,13
116328 - 1 - sds-fia-app hourly plan1,,00:13,2020-06-10 09:18:21.0,CDP-OCI,0,1464,sds-fia-app hourly plan1,1,896,0,116328,2020-06-10 09:04:32.0,Completed,1609,4044
116330 - 1 - fdl-common-app hourly consume,,00:10,2020-06-10 09:13:16.0,CDP-OCI,0,812,fdl-common-app hourly consume,1,897,0,116330,2020-06-10 09:02:51.0,Completed,48,63
116331 - 1 - sds-oalodi-app plan1,,00:02,2020-06-10 09:04:57.0,CDP-OCI,0,1302,sds-oalodi-app plan1,1,898,0,116331,2020-06-10 09:02:51.0,Completed,5,5
116329 - 1 - sds-fia-app hourly auto load plan1,,00:02,2020-06-10 09:05:07.0,CDP-OCI,0,1462,sds-fia-app hourly auto load plan1,1,899,0,116329,2020-06-10 09:02:47.0,Completed,178,178
116327 - 1 - appl-monitor-app plan,,00:00,2020-06-10 09:03:02.0,CDP-OCI,0,774,appl-monitor-app plan,1,900,0,116327,2020-06-10 09:02:40.0,Completed,5,5
116326 - 1 - sds-fia-erp hourly load plan Fin01,,00:01,2020-06-10 09:04:16.0,CDP-OCI,0,463,sds-fia-erp hourly load plan Fin01,1,901,0,116326,2020-06-10 09:02:40.0,Completed,229,408
116325 - 1 - sds-oalprj-app stream replicate hourly,,00:00,2020-06-10 09:02:40.0,CDP-OCI,0,1345,sds-oalprj-app stream replicate hourly,1,902,0,116325,2020-06-10 09:02:32.0,Completed,5,5
116324 - 1 - apl-scm-mfg-quality-conditional,,02:48,2020-06-10 11:48:53.0,CDP-OCI,0,1662,apl-scm-mfg-quality-conditional,1,903,0,116324,2020-06-10 09:00:24.0,Completed,5,5
116323 - 1 - sds-fia-app om custom load,,00:00,2020-06-10 08:59:59.0,CDP-OCI,0,460,sds-fia-app om custom load,1,904,0,116323,2020-06-10 08:59:46.0,Completed,15,15
116322 - 1 - sds-fia-app om custom load,,00:00,2020-06-10 08:52:13.0,CDP-OCI,0,460,sds-fia-app om custom load,1,905,0,116322,2020-06-10 08:51:59.0,Completed,15,15
116321 - 1 - sds-fia-app om custom load,,00:00,2020-06-10 08:44:26.0,CDP-OCI,0,460,sds-fia-app om custom load,1,906,0,116321,2020-06-10 08:44:14.0,Completed,15,15
116320 - 1 - apl-scm-mfg-quality-conditional,,00:00,2020-06-10 08:42:52.0,CDP-OCI,0,1662,apl-scm-mfg-quality-conditional,1,907,0,116320,2020-06-10 08:42:50.0,Completed,0,5
116319 - 1 - sds-fia-app om custom load,,00:00,2020-06-10 08:36:42.0,CDP-OCI,0,460,sds-fia-app om custom load,1,908,0,116319,2020-06-10 08:36:30.0,Completed,15,15
116318 - 1 - apl-scm-scp OPTION LP,,00:00,2020-06-10 08:32:55.0,CDP-OCI,0,1059,apl-scm-scp OPTION LP,1,909,0,116318,2020-06-10 08:32:33.0,Completed,4,7
116317 - 1 - apl-scm-app 101 inventory hourly load plan,,00:24,2020-06-10 08:57:17.0,CDP-OCI,0,758,apl-scm-app 101 inventory hourly load plan,1,910,0,116317,2020-06-10 08:32:32.0,Completed,18,18
116316 - 1 - sds-fia-app om custom load,,00:00,2020-06-10 08:28:58.0,CDP-OCI,0,460,sds-fia-app om custom load,1,911,0,116316,2020-06-10 08:28:46.0,Completed,15,15
116315 - 1 - apl-scm-mfg-quality-conditional,,00:00,2020-06-10 08:25:18.0,CDP-OCI,0,1662,apl-scm-mfg-quality-conditional,1,912,0,116315,2020-06-10 08:25:15.0,Completed,0,5
116314 - 1 - sds-fia-app om custom load,,00:00,2020-06-10 08:21:14.0,CDP-OCI,0,460,sds-fia-app om custom load,1,913,0,116314,2020-06-10 08:21:01.0,Completed,15,15
116313 - 1 - apl-scm-scp MODEL LP,,00:00,2020-06-10 08:17:53.0,CDP-OCI,0,1055,apl-scm-scp MODEL LP,1,914,0,116313,2020-06-10 08:17:32.0,Completed,4,7
116312 - 1 - apl-scm-app 102 Order Management hourly load plan,,00:50,2020-06-10 09:04:14.0,CDP-OCI,0,848,apl-scm-app 102 Order Management hourly load plan,1,915,0,116312,2020-06-10 08:13:48.0,Completed,37,37
116311 - 1 - sds-fia-app om custom load,,00:00,2020-06-10 08:13:29.0,CDP-OCI,0,460,sds-fia-app om custom load,1,916,0,116311,2020-06-10 08:13:12.0,Completed,15,15
116310 - 1 - apl-scm-mfg-quality-conditional,,00:00,2020-06-10 08:07:42.0,CDP-OCI,0,1662,apl-scm-mfg-quality-conditional,1,917,0,116310,2020-06-10 08:07:39.0,Completed,0,5
116309 - 1 - apl-scm-core quality conditional load plan,,00:54,2020-06-10 09:01:16.0,CDP-OCI,0,1652,apl-scm-core quality conditional load plan,1,918,0,116309,2020-06-10 08:06:39.0,Completed,8,8
116307 - 1 - fdl-common-app hourly consume,,00:09,2020-06-10 08:13:42.0,CDP-OCI,0,812,fdl-common-app hourly consume,1,919,0,116307,2020-06-10 08:04:27.0,Completed,48,63
116305 - 1 - sds-fia-app hourly auto load plan1,,00:01,2020-06-10 08:05:33.0,CDP-OCI,0,1462,sds-fia-app hourly auto load plan1,1,920,0,116305,2020-06-10 08:04:10.0,Completed,178,178
116303 - 1 - sds-fia-app hourly plan1,,00:19,2020-06-10 08:23:29.0,CDP-OCI,0,1464,sds-fia-app hourly plan1,1,921,0,116303,2020-06-10 08:04:03.0,Completed,1609,4044
116304 - 1 - sds-oalodi-app plan1,,00:00,2020-06-10 08:04:14.0,CDP-OCI,0,1302,sds-oalodi-app plan1,1,922,0,116304,2020-06-10 08:04:02.0,Completed,5,5
116308 - 1 - sds-fia-app om custom load,,00:03,2020-06-10 08:05:40.0,CDP-OCI,0,460,sds-fia-app om custom load,1,923,0,116308,2020-06-10 08:02:39.0,Completed,15,15
116301 - 1 - appl-monitor-app plan,,-1:59,2020-06-10 08:02:19.0,CDP-OCI,0,774,appl-monitor-app plan,1,924,0,116301,2020-06-10 08:02:32.0,Completed,5,5
116306 - 1 - sds-fia-erp hourly load plan Fin01,,00:05,2020-06-10 08:08:08.0,CDP-OCI,0,463,sds-fia-erp hourly load plan Fin01,1,925,0,116306,2020-06-10 08:02:31.0,Completed,229,408
116302 - 1 - sds-oalprj-app stream replicate hourly,,00:00,2020-06-10 08:00:50.0,CDP-OCI,0,1345,sds-oalprj-app stream replicate hourly,1,926,0,116302,2020-06-10 08:00:41.0,Completed,5,5
116300 - 1 - apl-oalops-app BugDB OSvC Load Plan,,00:29,2020-06-10 08:27:28.0,CDP-OCI,0,95,apl-oalops-app BugDB OSvC Load Plan,1,927,0,116300,2020-06-10 07:58:27.0,Completed,52,52
116299 - 1 - sds-fia-app om custom load,,00:00,2020-06-10 07:56:42.0,CDP-OCI,0,460,sds-fia-app om custom load,1,928,0,116299,2020-06-10 07:56:29.0,Completed,15,15
116298 - 1 - apl-scm-mfg-quality-conditional,,00:00,2020-06-10 07:51:59.0,CDP-OCI,0,1662,apl-scm-mfg-quality-conditional,1,929,0,116298,2020-06-10 07:51:57.0,Completed,0,5
116297 - 1 - apl-scm-core quality conditional load plan,,00:00,2020-06-10 07:50:59.0,CDP-OCI,0,1652,apl-scm-core quality conditional load plan,1,930,0,116297,2020-06-10 07:50:56.0,Completed,0,8
116296 - 1 - sds-fia-app om custom load,,00:00,2020-06-10 07:48:56.0,CDP-OCI,0,460,sds-fia-app om custom load,1,931,0,116296,2020-06-10 07:48:42.0,Completed,15,15
116295 - 1 - sds-fia-app om custom load,,00:00,2020-06-10 07:41:10.0,CDP-OCI,0,460,sds-fia-app om custom load,1,932,0,116295,2020-06-10 07:40:55.0,Completed,15,15
116294 - 1 - apl-scm-mfg-quality-conditional,,00:00,2020-06-10 07:34:25.0,CDP-OCI,0,1662,apl-scm-mfg-quality-conditional,1,933,0,116294,2020-06-10 07:34:23.0,Completed,0,5
116293 - 1 - apl-scm-core quality conditional load plan,,00:00,2020-06-10 07:33:25.0,CDP-OCI,0,1652,apl-scm-core quality conditional load plan,1,934,0,116293,2020-06-10 07:33:22.0,Completed,0,8
116292 - 1 - sds-fia-app om custom load,,00:00,2020-06-10 07:33:22.0,CDP-OCI,0,460,sds-fia-app om custom load,1,935,0,116292,2020-06-10 07:33:10.0,Completed,15,15
116290 - 1 - apl-scm-app 101 inventory hourly load plan,,00:25,2020-06-10 07:57:47.0,CDP-OCI,0,758,apl-scm-app 101 inventory hourly load plan,1,936,0,116290,2020-06-10 07:32:32.0,Completed,18,18
116291 - 1 - apl-scm-scp OPTION LP,,00:00,2020-06-10 07:32:32.0,CDP-OCI,0,1059,apl-scm-scp OPTION LP,1,937,0,116291,2020-06-10 07:32:32.0,Failed,0,7
116289 - 1 - sds-fia-app om custom load,,00:00,2020-06-10 07:25:38.0,CDP-OCI,0,460,sds-fia-app om custom load,1,938,0,116289,2020-06-10 07:25:27.0,Completed,15,15
116288 - 1 - apl-erp-pfm Utilization,,00:05,2020-06-10 07:27:04.0,CDP-OCI,0,1334,apl-erp-pfm Utilization,1,939,0,116288,2020-06-10 07:21:07.0,Completed,8,9
116287 - 1 - apl-scm-app 102 Order Management hourly load plan,,00:42,2020-06-10 08:01:16.0,CDP-OCI,0,848,apl-scm-app 102 Order Management hourly load plan,1,940,0,116287,2020-06-10 07:18:35.0,Completed,37,37
116286 - 1 - sds-fia-app om custom load,,00:00,2020-06-10 07:17:55.0,CDP-OCI,0,460,sds-fia-app om custom load,1,941,0,116286,2020-06-10 07:17:42.0,Completed,15,15
116285 - 1 - apl-scm-scp MODEL LP,,-1:58,2020-06-10 07:16:04.0,CDP-OCI,0,1055,apl-scm-scp MODEL LP,1,942,0,116285,2020-06-10 07:17:32.0,Completed,4,7
116284 - 1 - apl-scm-mfg-quality-conditional,,00:00,2020-06-10 07:16:51.0,CDP-OCI,0,1662,apl-scm-mfg-quality-conditional,1,943,0,116284,2020-06-10 07:16:48.0,Completed,0,5
116283 - 1 - apl-scm-core quality conditional load plan,,00:01,2020-06-10 07:15:51.0,CDP-OCI,0,1652,apl-scm-core quality conditional load plan,1,944,0,116283,2020-06-10 07:13:57.0,Completed,0,8
116282 - 1 - sds-fia-app om custom load,,00:02,2020-06-10 07:10:10.0,CDP-OCI,0,460,sds-fia-app om custom load,1,945,0,116282,2020-06-10 07:08:03.0,Completed,15,15
116279 - 1 - fdl-common-app hourly consume,,00:05,2020-06-10 07:10:48.0,CDP-OCI,0,812,fdl-common-app hourly consume,1,946,0,116279,2020-06-10 07:05:11.0,Completed,48,63
116280 - 1 - sds-oalprj-app stream replicate hourly,,-1:58,2020-06-10 07:03:32.0,CDP-OCI,0,1345,sds-oalprj-app stream replicate hourly,1,947,0,116280,2020-06-10 07:05:11.0,Completed,5,5
116281 - 1 - sds-oalodi-app plan1,,00:00,2020-06-10 07:03:38.0,CDP-OCI,0,1302,sds-oalodi-app plan1,1,948,0,116281,2020-06-10 07:03:26.0,Completed,5,5
116277 - 1 - sds-fia-app hourly plan1,,00:14,2020-06-10 07:18:14.0,CDP-OCI,0,1464,sds-fia-app hourly plan1,1,949,0,116277,2020-06-10 07:03:18.0,Completed,1609,4044
116278 - 1 - appl-monitor-app plan,,00:00,2020-06-10 07:03:36.0,CDP-OCI,0,774,appl-monitor-app plan,1,950,0,116278,2020-06-10 07:03:17.0,Completed,5,5
116276 - 1 - sds-fia-erp hourly load plan Fin01,,00:00,2020-06-10 07:03:06.0,CDP-OCI,0,463,sds-fia-erp hourly load plan Fin01,1,951,0,116276,2020-06-10 07:02:48.0,Completed,229,408
116275 - 1 - fdl-erp-pfm Utilization,,00:18,2020-06-10 07:21:07.0,CDP-OCI,0,1324,fdl-erp-pfm Utilization,1,952,0,116275,2020-06-10 07:02:38.0,Completed,17,18
116273 - 1 - sds-fia-app om custom load,,00:00,2020-06-10 07:02:22.0,CDP-OCI,0,460,sds-fia-app om custom load,1,953,0,116273,2020-06-10 07:02:09.0,Completed,15,15
116272 - 1 - apl-scm-app 400 pricing hourly load plan,,00:03,2020-06-10 07:04:20.0,CDP-OCI,0,761,apl-scm-app 400 pricing hourly load plan,1,954,0,116272,2020-06-10 07:01:03.0,Completed,13,13
116274 - 1 - sds-fia-app hourly auto load plan1,,00:02,2020-06-10 07:02:53.0,CDP-OCI,0,1462,sds-fia-app hourly auto load plan1,1,955,0,116274,2020-06-10 07:00:47.0,Completed,178,178
116271 - 1 - apl-scm-mfg-quality-conditional,,00:00,2020-06-10 06:59:17.0,CDP-OCI,0,1662,apl-scm-mfg-quality-conditional,1,956,0,116271,2020-06-10 06:59:15.0,Completed,0,5
116270 - 1 - apl-scm-core quality conditional load plan,,00:00,2020-06-10 06:58:17.0,CDP-OCI,0,1652,apl-scm-core quality conditional load plan,1,957,0,116270,2020-06-10 06:58:14.0,Completed,0,8
